Frame,Prediction,Confidence,FPS
860,crocodile,0.9568,0.49
861,crocodile,0.9406,0.45
862,crocodile,0.9512,0.48
863,crocodile,0.9507,0.47
864,crocodile,0.951,0.49
865,crocodile,0.9702,0.48
866,crocodile,0.9728,0.5
867,crocodile,0.9717,0.45
868,crocodile,0.9724,0.5
869,crocodile,0.9752,0.46
870,crocodile,0.9737,0.5
871,crocodile,0.9706,0.49
872,crocodile,0.9619,0.48
873,crocodile,0.9632,0.47
874,crocodile,0.9636,0.48
875,crocodile,0.9627,0.47
876,crocodile,0.9612,0.5
877,crocodile,0.9673,0.46
878,crocodile,0.9667,0.49
879,crocodile,0.9631,0.47
880,crocodile,0.9638,0.49
881,crocodile,0.9594,0.47
882,crocodile,0.963,0.49
883,crocodile,0.9623,0.48
884,crocodile,0.9565,0.48
885,crocodile,0.9569,0.48
886,crocodile,0.9584,0.48
887,crocodile,0.9647,0.45
888,crocodile,0.9612,0.49
889,crocodile,0.9621,0.46
890,crocodile,0.9618,0.47
891,crocodile,0.965,0.48
892,crocodile,0.9635,0.47
893,crocodile,0.9595,0.49
894,crocodile,0.9595,0.46
895,crocodile,0.9586,0.49
896,crocodile,0.9591,0.48
897,crocodile,0.9572,0.46
898,crocodile,0.9536,0.49
899,crocodile,0.9505,0.46
900,crocodile,0.9401,0.48
901,crocodile,0.9378,0.44
902,crocodile,0.9294,0.48
903,crocodile,0.9325,0.44
904,crocodile,0.9439,0.46
905,crocodile,0.8635,0.49
906,crocodile,0.8401,0.47
907,crocodile,0.8447,0.49
908,crocodile,0.8688,0.44
909,crocodile,0.8805,0.46
910,crocodile,0.8915,0.48
911,crocodile,0.9254,0.44
912,crocodile,0.9159,0.46
913,crocodile,0.9596,0.49
914,crocodile,0.9728,0.47
915,crocodile,0.9474,0.49
916,crocodile,0.9545,0.47
917,crocodile,0.9401,0.47
918,crocodile,0.9354,0.45
919,crocodile,0.9385,0.47
920,crocodile,0.937,0.49
921,crocodile,0.939,0.47
922,non-crocodile,0.9941,0.49
923,non-crocodile,0.9962,0.47
924,non-crocodile,0.9969,0.49
925,non-crocodile,0.998,0.47
926,non-crocodile,0.9969,0.49
927,non-crocodile,0.9966,0.44
928,non-crocodile,0.9923,0.47
929,non-crocodile,0.9914,0.49
930,non-crocodile,0.9858,0.46
931,non-crocodile,0.9964,0.49
932,non-crocodile,0.9811,0.48
933,non-crocodile,0.9837,0.5
934,non-crocodile,0.9582,0.48
935,non-crocodile,0.9645,0.49
936,non-crocodile,0.9445,0.47
937,non-crocodile,0.9639,0.49
938,non-crocodile,0.9939,0.48
939,non-crocodile,0.9918,0.49
940,non-crocodile,0.9947,0.47
941,non-crocodile,0.9965,0.49
942,non-crocodile,0.9982,0.45
943,non-crocodile,0.9981,0.49
944,non-crocodile,0.9989,0.45
945,non-crocodile,0.9995,0.46
946,non-crocodile,0.9982,0.49
947,non-crocodile,0.9944,0.47
948,non-crocodile,0.9724,0.49
949,non-crocodile,0.9899,0.44
950,non-crocodile,0.957,0.46
951,non-crocodile,0.9523,0.48
952,non-crocodile,0.7768,0.49
953,non-crocodile,0.532,0.5
954,non-crocodile,0.6321,0.46
955,crocodile,0.7165,0.49
956,crocodile,0.8729,0.44
957,crocodile,0.9417,0.46
958,crocodile,0.9389,0.48
959,crocodile,0.9396,0.43
960,crocodile,0.9198,0.47
961,crocodile,0.9635,0.47
962,crocodile,0.9608,0.45
963,crocodile,0.7122,0.46
964,crocodile,0.5926,0.49
965,non-crocodile,0.5242,0.48
966,non-crocodile,0.5555,0.48
967,non-crocodile,0.7543,0.44
968,non-crocodile,0.8915,0.45
969,non-crocodile,0.8177,0.48
970,non-crocodile,0.866,0.45
971,non-crocodile,0.9289,0.48
972,non-crocodile,0.7795,0.45
973,non-crocodile,0.8481,0.48
974,non-crocodile,0.7684,0.48
975,non-crocodile,0.858,0.5
976,non-crocodile,0.867,0.47
977,non-crocodile,0.6635,0.47
978,non-crocodile,0.6885,0.45
979,non-crocodile,0.7776,0.49
980,non-crocodile,0.7582,0.47
981,non-crocodile,0.7922,0.49
982,non-crocodile,0.7713,0.47
983,non-crocodile,0.7069,0.49
984,non-crocodile,0.747,0.48
985,non-crocodile,0.7178,0.48
986,non-crocodile,0.5064,0.47
987,non-crocodile,0.7726,0.48
988,non-crocodile,0.6997,0.45
989,non-crocodile,0.6617,0.46
990,non-crocodile,0.6602,0.49
991,non-crocodile,0.7658,0.47
992,non-crocodile,0.5737,0.5
993,crocodile,0.51,0.45
994,crocodile,0.5252,0.49
995,crocodile,0.5851,0.47
996,crocodile,0.5351,0.49
997,non-crocodile,0.5502,0.49
998,non-crocodile,0.5603,0.46
999,non-crocodile,0.5849,0.49
1000,non-crocodile,0.6389,0.46
1001,non-crocodile,0.5285,0.49
1002,crocodile,0.5374,0.45
1003,crocodile,0.5886,0.49
1004,crocodile,0.5709,0.48
1005,crocodile,0.5606,0.49
1006,crocodile,0.5261,0.47
1007,crocodile,0.6177,0.49
1008,crocodile,0.5657,0.47
1009,crocodile,0.5215,0.47
1010,non-crocodile,0.5526,0.45
1011,non-crocodile,0.5988,0.46
1012,non-crocodile,0.5869,0.48
1013,non-crocodile,0.572,0.45
1014,non-crocodile,0.5825,0.44
1015,non-crocodile,0.5345,0.49
1016,non-crocodile,0.5172,0.49
1017,crocodile,0.5203,0.46
1018,crocodile,0.5171,0.49
1019,non-crocodile,0.5167,0.46
1020,crocodile,0.5071,0.49
1021,non-crocodile,0.5314,0.45
1022,non-crocodile,0.5045,0.49
1023,non-crocodile,0.5279,0.47
1024,non-crocodile,0.559,0.47
1025,non-crocodile,0.5538,0.44
1026,non-crocodile,0.542,0.46
1027,crocodile,0.5167,0.49
1028,crocodile,0.56,0.47
1029,crocodile,0.5206,0.49
1030,crocodile,0.5665,0.47
1031,crocodile,0.5727,0.49
1032,crocodile,0.9994,0.47
1033,crocodile,0.9995,0.5
1034,crocodile,0.9994,0.46
1035,crocodile,0.9994,0.49
1036,crocodile,0.9994,0.47
1037,crocodile,0.9993,0.5
1038,crocodile,0.9993,0.47
1039,crocodile,0.9994,0.49
1040,crocodile,0.9994,0.48
1041,crocodile,0.9993,0.48
1042,crocodile,0.9993,0.48
1043,crocodile,0.9993,0.5
1044,crocodile,0.9994,0.47
1045,crocodile,0.9993,0.5
1046,crocodile,0.9997,0.46
1047,crocodile,0.9997,0.49
1048,crocodile,0.9998,0.48
1049,crocodile,0.9997,0.49
1050,crocodile,0.9997,0.46
1051,crocodile,0.9999,0.48
1052,crocodile,0.9999,0.45
1053,crocodile,0.9997,0.44
1054,crocodile,0.9996,0.49
1055,crocodile,0.9996,0.45
1056,crocodile,0.9996,0.45
1057,crocodile,0.9996,0.49
1058,crocodile,0.9995,0.47
1059,crocodile,0.9996,0.49
1060,crocodile,0.9996,0.47
1061,crocodile,0.9996,0.49
1062,crocodile,0.9995,0.47
1063,crocodile,0.9999,0.49
1064,crocodile,0.9998,0.47
1065,crocodile,0.9999,0.5
1066,crocodile,0.9998,0.46
1067,crocodile,0.9998,0.49
1068,crocodile,0.9998,0.45
1069,crocodile,0.9998,0.46
1070,crocodile,0.9998,0.48
1071,crocodile,0.9998,0.46
1072,crocodile,0.9998,0.49
1073,crocodile,0.9998,0.47
1074,crocodile,0.9998,0.48
1075,crocodile,0.9998,0.48
1076,crocodile,0.9998,0.5
1077,crocodile,0.9998,0.47
1078,crocodile,0.9998,0.49
1079,crocodile,0.9998,0.48
1080,crocodile,0.9998,0.47
1081,crocodile,0.9998,0.45
1082,crocodile,0.9998,0.46
1083,crocodile,0.9998,0.5
1084,crocodile,0.9998,0.46
1085,crocodile,0.9998,0.49
1086,crocodile,0.9998,0.46
1087,crocodile,0.9997,0.49
1088,crocodile,0.9997,0.47
1089,crocodile,0.9998,0.49
1090,crocodile,0.9999,0.47
1091,crocodile,0.9997,0.49
1092,crocodile,0.9996,0.47
1093,crocodile,0.9993,0.49
1094,crocodile,0.9996,0.48
1095,crocodile,0.9996,0.49
1096,crocodile,0.9918,0.48
1097,crocodile,0.9921,0.47
1098,crocodile,0.9918,0.47
1099,crocodile,0.9906,0.5
1100,crocodile,0.991,0.49
1101,crocodile,0.9901,0.49
1102,crocodile,0.9904,0.46
1103,crocodile,0.9894,0.5
1104,crocodile,0.9892,0.46
1105,crocodile,0.9909,0.49
1106,crocodile,0.9915,0.49
1107,crocodile,0.9907,0.45
1108,crocodile,0.9909,0.5
1109,crocodile,0.9913,0.47
1110,crocodile,0.9916,0.49
1111,crocodile,0.9913,0.48
1112,crocodile,0.9913,0.48
1113,crocodile,0.9914,0.44
1114,crocodile,0.9914,0.49
1115,crocodile,0.9912,0.47
1116,crocodile,0.9912,0.48
1117,crocodile,0.9904,0.47
1118,crocodile,0.9906,0.49
1119,crocodile,0.9904,0.46
1120,crocodile,0.9902,0.48
1121,crocodile,0.9905,0.49
1122,crocodile,0.9906,0.46
1123,crocodile,0.991,0.49
1124,crocodile,0.9913,0.46
1125,crocodile,0.9912,0.49
1126,crocodile,0.9907,0.45
1127,crocodile,0.9909,0.48
1128,crocodile,0.9892,0.47
1129,crocodile,0.989,0.47
1130,crocodile,0.9893,0.45
1131,crocodile,0.9891,0.45
1132,crocodile,0.9888,0.49
1133,crocodile,0.9888,0.47
1134,crocodile,0.9886,0.47
1135,crocodile,0.9879,0.45
1136,crocodile,0.9877,0.45
1137,crocodile,0.9888,0.49
1138,crocodile,0.9892,0.48
1139,crocodile,0.9888,0.5
1140,crocodile,0.9894,0.46
1141,crocodile,0.9893,0.48
1142,crocodile,0.9894,0.45
1143,crocodile,0.9886,0.45
1144,crocodile,0.9876,0.49
1145,crocodile,0.9871,0.47
1146,crocodile,0.987,0.48
1147,crocodile,0.9872,0.45
1148,crocodile,0.9864,0.45
1149,crocodile,0.9868,0.49
1150,crocodile,0.987,0.47
1151,crocodile,0.9867,0.47
1152,crocodile,0.9872,0.46
1153,crocodile,0.9882,0.46
1154,crocodile,0.9887,0.5
1155,crocodile,0.9882,0.46
1156,crocodile,0.9883,0.48
1157,crocodile,0.9887,0.47
1158,crocodile,0.9898,0.48
1159,crocodile,0.9892,0.47
1160,crocodile,0.9889,0.49
1161,crocodile,0.9898,0.47
1162,crocodile,0.9898,0.49
1163,crocodile,0.9898,0.46
1164,crocodile,0.9899,0.5
1165,crocodile,0.9901,0.47
1166,crocodile,0.9894,0.49
1167,crocodile,0.9898,0.47
1168,crocodile,0.9901,0.48
1169,crocodile,0.9908,0.49
1170,crocodile,0.9913,0.45
1171,crocodile,0.9931,0.49
1172,crocodile,0.9942,0.45
1173,crocodile,0.994,0.49
1174,crocodile,0.9939,0.47
1175,crocodile,0.9938,0.49
1176,crocodile,0.9936,0.47
1177,crocodile,0.9924,0.5
1178,crocodile,0.992,0.46
1179,crocodile,0.9911,0.49
1180,crocodile,0.9906,0.46
1181,crocodile,0.9893,0.49
1182,crocodile,0.9887,0.48
1183,crocodile,0.9896,0.46
1184,crocodile,0.9894,0.49
1185,crocodile,0.9899,0.47
1186,crocodile,0.9894,0.49
1187,crocodile,0.9894,0.47
1188,crocodile,0.9893,0.49
1189,crocodile,0.9903,0.48
1190,crocodile,0.9902,0.49
1191,crocodile,0.99,0.47
1192,crocodile,0.99,0.49
1193,crocodile,0.9898,0.47
1194,crocodile,0.9904,0.49
1195,crocodile,0.9901,0.47
1196,crocodile,0.99,0.5
1197,crocodile,0.9907,0.46
1198,crocodile,0.9908,0.49
1199,crocodile,0.99,0.46
1200,crocodile,0.9894,0.48
1201,crocodile,0.9898,0.48
1202,crocodile,0.9895,0.47
1203,crocodile,0.9899,0.46
1204,crocodile,0.9902,0.49
1205,crocodile,0.9906,0.47
1206,crocodile,0.9908,0.49
1207,crocodile,0.9912,0.48
1208,crocodile,0.992,0.49
1209,crocodile,0.9921,0.48
1210,crocodile,0.992,0.5
1211,crocodile,0.9923,0.47
1212,crocodile,0.9924,0.48
1213,crocodile,0.9925,0.47
1214,crocodile,0.9925,0.48
1215,crocodile,0.678,0.49
1216,crocodile,0.6759,0.5
1217,crocodile,0.7579,0.46
1218,crocodile,0.671,0.5
1219,crocodile,0.5987,0.46
1220,crocodile,0.6259,0.48
1221,crocodile,0.566,0.39
1222,non-crocodile,0.59,0.48
1223,non-crocodile,0.5264,0.45
1224,non-crocodile,0.5727,0.47
1225,non-crocodile,0.5312,0.46
1226,non-crocodile,0.5329,0.45
1227,non-crocodile,0.5199,0.49
1228,non-crocodile,0.5602,0.48
1229,non-crocodile,0.5527,0.49
1230,non-crocodile,0.531,0.47
1231,non-crocodile,0.5753,0.49
1232,non-crocodile,0.5623,0.45
1233,non-crocodile,0.5473,0.5
1234,non-crocodile,0.5029,0.5
1235,crocodile,0.5401,0.46
1236,crocodile,0.5605,0.48
1237,crocodile,0.5647,0.48
1238,crocodile,0.5667,0.49
1239,crocodile,0.5771,0.47
1240,crocodile,0.5742,0.49
1241,crocodile,0.5506,0.46
1242,crocodile,0.575,0.48
1243,crocodile,0.5774,0.44
1244,crocodile,0.5372,0.48
1245,crocodile,0.6165,0.48
1246,crocodile,0.625,0.47
1247,crocodile,0.5885,0.49
1248,crocodile,0.6615,0.46
1249,crocodile,0.6564,0.49
1250,crocodile,0.6652,0.48
1251,crocodile,0.64,0.47
1252,crocodile,0.6462,0.45
1253,crocodile,0.6392,0.48
1254,crocodile,0.5323,0.48
1255,crocodile,0.5316,0.49
1256,crocodile,0.5246,0.47
1257,crocodile,0.5031,0.49
1258,non-crocodile,0.8135,0.46
1259,non-crocodile,0.7859,0.49
1260,non-crocodile,0.786,0.45
1261,non-crocodile,0.8092,0.47
1262,non-crocodile,0.8148,0.45
1263,non-crocodile,0.844,0.49
1264,non-crocodile,0.7602,0.47
1265,non-crocodile,0.8075,0.49
1266,non-crocodile,0.8418,0.48
1267,non-crocodile,0.8398,0.5
1268,non-crocodile,0.7914,0.46
1269,non-crocodile,0.8169,0.5
1270,non-crocodile,0.7854,0.46
1271,non-crocodile,0.7491,0.5
1272,non-crocodile,0.8555,0.48
1273,non-crocodile,0.8245,0.5
1274,non-crocodile,0.7945,0.46
1275,non-crocodile,0.8177,0.49
1276,non-crocodile,0.8172,0.48
1277,non-crocodile,0.7041,0.49
1278,non-crocodile,0.7414,0.47
1279,non-crocodile,0.7513,0.5
1280,non-crocodile,0.7735,0.47
1281,non-crocodile,0.6912,0.5
1282,non-crocodile,0.7313,0.46
1283,non-crocodile,0.8133,0.49
1284,non-crocodile,0.7992,0.48
1285,non-crocodile,0.802,0.49
1286,non-crocodile,0.8201,0.47
1287,non-crocodile,0.7471,0.49
1288,non-crocodile,0.7584,0.47
1289,non-crocodile,0.799,0.5
1290,non-crocodile,0.7558,0.47
1291,non-crocodile,0.6855,0.49
1292,non-crocodile,0.7063,0.46
1293,non-crocodile,0.8321,0.49
1294,non-crocodile,0.8561,0.47
1295,non-crocodile,0.9272,0.48
1296,non-crocodile,0.9441,0.45
1297,non-crocodile,0.8717,0.48
1298,non-crocodile,0.867,0.47
1299,non-crocodile,0.7675,0.5
1300,non-crocodile,0.6891,0.48
1301,non-crocodile,0.7539,0.48
1302,non-crocodile,0.763,0.47
1303,non-crocodile,0.5654,0.49
1304,non-crocodile,0.726,0.47
1305,non-crocodile,0.7243,0.49
1306,non-crocodile,0.5572,0.48
1307,non-crocodile,0.6007,0.49
1308,non-crocodile,0.7379,0.47
1309,non-crocodile,0.6782,0.48
1310,non-crocodile,0.6638,0.45
1311,non-crocodile,0.6625,0.45
1312,non-crocodile,0.7514,0.48
1313,non-crocodile,0.7136,0.45
1314,non-crocodile,0.7518,0.45
1315,non-crocodile,0.6862,0.48
1316,non-crocodile,0.6947,0.44
1317,crocodile,0.5233,0.46
1318,non-crocodile,0.7529,0.49
1319,non-crocodile,0.6023,0.46
1320,non-crocodile,0.7461,0.5
1321,non-crocodile,0.8395,0.46
1322,non-crocodile,0.8368,0.5
1323,non-crocodile,0.722,0.48
1324,non-crocodile,0.6885,0.49
1325,non-crocodile,0.6016,0.48
1326,non-crocodile,0.627,0.48
1327,non-crocodile,0.6755,0.43
1328,non-crocodile,0.6064,0.48
1329,non-crocodile,0.6581,0.5
1330,non-crocodile,0.5102,0.47
1331,non-crocodile,0.6345,0.49
1332,non-crocodile,0.6347,0.47
1333,non-crocodile,0.5987,0.49
1334,non-crocodile,0.5433,0.48
1335,non-crocodile,0.7395,0.5
1336,non-crocodile,0.7107,0.45
1337,non-crocodile,0.7329,0.5
1338,non-crocodile,0.7613,0.49
1339,non-crocodile,0.8446,0.46
1340,non-crocodile,0.8599,0.5
1341,non-crocodile,0.8357,0.46
1342,non-crocodile,0.8695,0.49
1343,non-crocodile,0.7433,0.47
1344,non-crocodile,0.6266,0.49
1345,non-crocodile,0.8268,0.48
1346,non-crocodile,0.6851,0.49
1347,non-crocodile,0.7106,0.47
1348,non-crocodile,0.7741,0.49
1349,non-crocodile,0.6583,0.48
1350,non-crocodile,0.7861,0.49
1351,non-crocodile,0.7639,0.45
1352,non-crocodile,0.8345,0.49
1353,non-crocodile,0.9403,0.45
1354,non-crocodile,0.8825,0.49
1355,non-crocodile,0.9181,0.48
1356,non-crocodile,0.9538,0.5
1357,non-crocodile,0.8819,0.44
1358,non-crocodile,0.8253,0.48
1359,non-crocodile,0.8911,0.46
1360,non-crocodile,0.8525,0.46
1361,non-crocodile,0.9158,0.49
1362,non-crocodile,0.8441,0.47
1363,non-crocodile,0.8092,0.48
1364,non-crocodile,0.8011,0.45
1365,non-crocodile,0.6204,0.45
1366,non-crocodile,0.7492,0.49
1367,non-crocodile,0.7574,0.48
1368,non-crocodile,0.5904,0.49
1369,non-crocodile,0.5315,0.48
1370,non-crocodile,0.6867,0.49
1371,non-crocodile,0.7301,0.47
1372,non-crocodile,0.6786,0.5
1373,non-crocodile,0.5815,0.46
1374,non-crocodile,0.6031,0.49
1375,non-crocodile,0.7497,0.47
1376,non-crocodile,0.5881,0.49
1377,non-crocodile,0.5072,0.49
1378,crocodile,0.5628,0.46
1379,crocodile,0.7286,0.5
1380,crocodile,0.6625,0.45
1381,crocodile,0.6921,0.49
1382,crocodile,0.8603,0.49
1383,crocodile,0.738,0.49
1384,crocodile,0.7423,0.47
1385,crocodile,0.8004,0.49
1386,crocodile,0.7927,0.48
1387,crocodile,0.8002,0.49
1388,crocodile,0.8406,0.48
1389,crocodile,0.7762,0.5
1390,crocodile,0.8519,0.47
1391,crocodile,0.8738,0.49
1392,crocodile,0.9305,0.46
1393,crocodile,0.9156,0.48
1394,crocodile,0.8567,0.44
1395,crocodile,0.8405,0.48
1396,crocodile,0.8006,0.44
1397,crocodile,0.7321,0.44
1398,crocodile,0.7111,0.5
1399,crocodile,0.5016,0.49
1400,crocodile,0.7668,0.49
1401,crocodile,0.6486,0.46
1402,crocodile,0.7863,0.49
1403,crocodile,0.6225,0.48
1404,crocodile,0.7895,0.49
1405,crocodile,0.683,0.48
1406,crocodile,0.6565,0.49
1407,crocodile,0.8925,0.46
1408,crocodile,0.9196,0.48
1409,crocodile,0.8802,0.43
1410,crocodile,0.9217,0.46
1411,crocodile,0.9384,0.48
1412,crocodile,0.9402,0.45
1413,crocodile,0.8974,0.47
1414,crocodile,0.9185,0.48
1415,crocodile,0.8482,0.48
1416,crocodile,0.885,0.48
1417,crocodile,0.8845,0.46
1418,crocodile,0.8965,0.45
1419,crocodile,0.9174,0.48
1420,crocodile,0.9144,0.48
1421,crocodile,0.9018,0.48
1422,crocodile,0.8981,0.48
1423,crocodile,0.6275,0.5
1424,crocodile,0.7369,0.48
1425,crocodile,0.5304,0.49
1426,crocodile,0.8014,0.47
1427,crocodile,0.8151,0.49
1428,crocodile,0.9095,0.48
1429,crocodile,0.859,0.5
1430,crocodile,0.9023,0.47
1431,crocodile,0.8599,0.48
1432,crocodile,0.8959,0.49
1433,crocodile,0.9069,0.5
1434,crocodile,0.9156,0.47
1435,crocodile,0.8343,0.5
1436,crocodile,0.9038,0.46
1437,crocodile,0.9182,0.49
1438,crocodile,0.9012,0.48
1439,crocodile,0.9485,0.5
1440,crocodile,0.921,0.46
1441,crocodile,0.9131,0.48
1442,crocodile,0.9275,0.48
1443,crocodile,0.9155,0.49
1444,crocodile,0.9276,0.47
1445,crocodile,0.8785,0.5
1446,crocodile,0.9385,0.46
1447,crocodile,0.8046,0.47
1448,crocodile,0.9221,0.44
1449,crocodile,0.8909,0.47
1450,crocodile,0.8753,0.5
1451,crocodile,0.8913,0.46
1452,crocodile,0.8636,0.49
1453,crocodile,0.854,0.46
1454,crocodile,0.8607,0.49
1455,crocodile,0.8667,0.48
1456,crocodile,0.8019,0.49
1457,crocodile,0.8162,0.46
1458,crocodile,0.8094,0.49
1459,crocodile,0.7204,0.48
1460,crocodile,0.7337,0.49
1461,crocodile,0.7295,0.48
1462,crocodile,0.83,0.5
1463,crocodile,0.7697,0.45
1464,crocodile,0.7916,0.49
1465,crocodile,0.6113,0.48
1466,crocodile,0.8006,0.47
1467,crocodile,0.8923,0.49
1468,crocodile,0.8236,0.47
1469,crocodile,0.7387,0.49
1470,crocodile,0.7707,0.46
1471,crocodile,0.5805,0.49
1472,crocodile,0.6962,0.44
1473,crocodile,0.5881,0.49
1474,crocodile,0.5523,0.48
1475,crocodile,0.7218,0.49
1476,crocodile,0.7125,0.47
1477,crocodile,0.8361,0.49
1478,crocodile,0.8334,0.46
1479,crocodile,0.9452,0.5
1480,crocodile,0.9257,0.47
1481,crocodile,0.8956,0.49
1482,crocodile,0.8782,0.48
1483,crocodile,0.9033,0.49
1484,crocodile,0.8881,0.46
1485,crocodile,0.9028,0.48
1486,crocodile,0.9425,0.5
1487,crocodile,0.9539,0.46
1488,crocodile,0.9656,0.49
1489,crocodile,0.894,0.48
1490,crocodile,0.7825,0.49
1491,crocodile,0.7919,0.47
1492,crocodile,0.8013,0.49
1493,crocodile,0.7283,0.47
1494,crocodile,0.7775,0.5
1495,crocodile,0.7417,0.47
1496,crocodile,0.652,0.49
1497,non-crocodile,0.5886,0.46
1498,crocodile,0.634,0.5
1499,crocodile,0.6307,0.48
1500,crocodile,0.6454,0.5
1501,non-crocodile,0.6004,0.45
1502,non-crocodile,0.5798,0.48
1503,non-crocodile,0.8669,0.45
1504,non-crocodile,0.7928,0.5
1505,non-crocodile,0.8437,0.46
1506,non-crocodile,0.7773,0.49
1507,non-crocodile,0.8581,0.46
1508,non-crocodile,0.904,0.5
1509,non-crocodile,0.9126,0.47
1510,non-crocodile,0.9414,0.49
1511,non-crocodile,0.937,0.47
1512,non-crocodile,0.9398,0.49
1513,non-crocodile,0.8757,0.44
1514,non-crocodile,0.8408,0.5
1515,non-crocodile,0.8648,0.46
1516,non-crocodile,0.8533,0.45
1517,non-crocodile,0.829,0.48
1518,non-crocodile,0.8248,0.47
1519,non-crocodile,0.8749,0.47
1520,non-crocodile,0.8942,0.45
1521,non-crocodile,0.9257,0.45
1522,non-crocodile,0.8222,0.49
1523,non-crocodile,0.8456,0.44
1524,non-crocodile,0.9195,0.46
1525,non-crocodile,0.9489,0.49
1526,non-crocodile,0.7785,0.47
1527,non-crocodile,0.7026,0.49
1528,non-crocodile,0.8224,0.47
1529,non-crocodile,0.8704,0.49
1530,non-crocodile,0.8181,0.45
1531,non-crocodile,0.8585,0.45
1532,non-crocodile,0.7896,0.49
1533,non-crocodile,0.5883,0.47
1534,non-crocodile,0.6233,0.49
1535,non-crocodile,0.6334,0.48
1536,non-crocodile,0.6463,0.48
1537,non-crocodile,0.6678,0.48
1538,non-crocodile,0.5993,0.5
1539,crocodile,0.5053,0.47
1540,crocodile,0.5634,0.49
1541,non-crocodile,0.6327,0.47
1542,non-crocodile,0.5639,0.5
1543,non-crocodile,0.7569,0.46
1544,non-crocodile,0.6508,0.49
1545,non-crocodile,0.5374,0.48
1546,crocodile,0.5228,0.5
1547,non-crocodile,0.5001,0.46
1548,non-crocodile,0.5798,0.48
1549,crocodile,0.5603,0.48
1550,non-crocodile,0.5374,0.49
1551,non-crocodile,0.5525,0.46
1552,crocodile,0.6818,0.5
1553,crocodile,0.6131,0.46
1554,crocodile,0.5339,0.5
1555,crocodile,0.6079,0.48
1556,crocodile,0.5953,0.49
1557,non-crocodile,0.5289,0.47
1558,non-crocodile,0.5092,0.48
1559,crocodile,0.629,0.48
1560,crocodile,0.5256,0.49
1561,crocodile,0.5611,0.46
1562,crocodile,0.6231,0.49
1563,crocodile,0.6074,0.45
1564,crocodile,0.5154,0.5
1565,crocodile,0.5213,0.5
1566,non-crocodile,0.5509,0.45
1567,crocodile,0.532,0.49
1568,crocodile,0.6437,0.46
1569,crocodile,0.5832,0.49
1570,crocodile,0.577,0.47
1571,crocodile,0.6404,0.49
1572,crocodile,0.5929,0.47
1573,crocodile,0.7128,0.49
1574,crocodile,0.719,0.46
1575,crocodile,0.5607,0.48
1576,crocodile,0.6685,0.45
1577,crocodile,0.6637,0.48
1578,crocodile,0.5649,0.43
1579,crocodile,0.5855,0.47
1580,crocodile,0.6287,0.48
1581,non-crocodile,0.6045,0.47
1582,crocodile,0.6198,0.49
1583,non-crocodile,0.6931,0.47
1584,non-crocodile,0.6012,0.49
1585,non-crocodile,0.5491,0.46
1586,crocodile,0.5126,0.49
1587,crocodile,0.5204,0.49
1588,crocodile,0.7182,0.46
1589,crocodile,0.6359,0.49
1590,crocodile,0.5155,0.46
1591,crocodile,0.6187,0.49
1592,crocodile,0.5249,0.44
1593,crocodile,0.5304,0.49
1594,crocodile,0.7742,0.49
1595,crocodile,0.8174,0.46
1596,crocodile,0.8836,0.5
1597,crocodile,0.8281,0.46
1598,crocodile,0.7518,0.49
1599,crocodile,0.608,0.48
1600,crocodile,0.8687,0.49
1601,crocodile,0.7763,0.45
1602,crocodile,0.7863,0.48
1603,crocodile,0.7532,0.45
1604,crocodile,0.8408,0.49
1605,non-crocodile,0.6242,0.47
1606,crocodile,0.5127,0.49
1607,non-crocodile,0.737,0.47
1608,non-crocodile,0.5803,0.46
1609,non-crocodile,0.7281,0.45
1610,non-crocodile,0.7415,0.47
1611,non-crocodile,0.7442,0.5
1612,non-crocodile,0.6878,0.46
1613,non-crocodile,0.6732,0.49
1614,non-crocodile,0.5033,0.47
1615,crocodile,0.734,0.5
1616,crocodile,0.7154,0.47
1617,crocodile,0.6481,0.49
1618,crocodile,0.8203,0.49
1619,crocodile,0.7383,0.49
1620,crocodile,0.5702,0.48
1621,crocodile,0.5735,0.5
1622,crocodile,0.5255,0.46
1623,non-crocodile,0.6031,0.49
1624,crocodile,0.5008,0.47
1625,crocodile,0.7069,0.5
1626,crocodile,0.6384,0.47
1627,crocodile,0.5496,0.5
1628,crocodile,0.5724,0.47
1629,non-crocodile,0.7898,0.49
1630,non-crocodile,0.9634,0.47
1631,non-crocodile,0.9483,0.49
1632,non-crocodile,0.9706,0.47
1633,non-crocodile,0.9597,0.49
1634,non-crocodile,0.8286,0.47
1635,non-crocodile,0.7889,0.5
1636,non-crocodile,0.5396,0.47
1637,crocodile,0.6472,0.49
1638,crocodile,0.6976,0.47
1639,crocodile,0.5133,0.49
1640,non-crocodile,0.5881,0.47
1641,crocodile,0.5583,0.48
1642,crocodile,0.5789,0.45
1643,non-crocodile,0.5406,0.48
1644,non-crocodile,0.5461,0.45
1645,crocodile,0.584,0.48
1646,crocodile,0.5164,0.46
1647,crocodile,0.5858,0.49
1648,crocodile,0.5831,0.45
1649,crocodile,0.6356,0.5
1650,crocodile,0.6393,0.47
1651,crocodile,0.5788,0.48
1652,crocodile,0.5829,0.45
1653,crocodile,0.6384,0.45
1654,non-crocodile,0.5165,0.49
1655,non-crocodile,0.5707,0.48
1656,non-crocodile,0.5644,0.5
1657,crocodile,0.5923,0.46
1658,non-crocodile,0.6773,0.48
1659,non-crocodile,0.567,0.48
